Reference,Value,Part Number,Datasheet,Footprint,Qty,DNP
U1,MCP1703AT-3302E/MBVAO,MCP1703AT-3302E/MBVAO,http://ww1.microchip.com/downloads/en/DeviceDoc/20005122B.pdf,Package_TO_SOT_SMD:SOT-89-3,1,
